,state1_feature1,state1_feature3,state1_feature4,state1_feature5,state2_feature1,state2_feature3,state2_feature4,state2_feature5,collision,state1_feature2_A,state1_feature2_B,state1_feature2_C,state1_feature2_D,state1_feature6_A,state1_feature6_B,state1_feature6_C,state1_feature6_D,state2_feature2_A,state2_feature2_B,state2_feature2_C,state2_feature2_D,state2_feature6_A,state2_feature6_B,state2_feature6_C,state2_feature6_D
427,1,3,71.40527233781268,0,1,4,43.58483595136082,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
428,0,2,9.13914863317764,0,0,1,45.22745122891389,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
429,1,1,19.92703364668008,1,1,2,1.6108218549336972,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
430,0,2,87.74700466544819,1,0,1,11.704507270632615,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
431,1,1,73.87231507265663,1,1,3,18.492601877281743,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
432,0,1,1.3745554011345251,1,1,4,11.358731737867489,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
433,1,3,24.83762603698002,1,0,3,34.15260754213638,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
434,1,4,21.440648299316457,0,0,2,96.4622855617018,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
435,1,2,27.080632803697256,1,1,1,50.922253832707796,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
436,1,1,24.755977027988642,0,0,2,62.75560238706465,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
437,1,2,6.252629574284574,0,1,3,35.63864785230282,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
438,0,4,45.894051659682034,0,1,2,32.34877616431461,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
439,0,4,73.27334747861651,1,0,5,2.3146771915008357,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
440,0,5,60.67317247174364,0,0,3,50.03336556760224,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
441,1,4,67.28716685980798,0,0,2,48.36090067516663,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
442,0,3,8.114917853623915,0,0,1,15.783072618112303,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
443,1,1,95.14907101767872,0,1,2,76.43240002067037,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
444,1,5,83.84918338430248,1,0,1,49.267433031100296,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
445,0,3,80.50903184956627,1,0,5,33.89939701615733,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
446,0,2,82.29838050417675,0,0,2,14.690890902292697,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
447,1,1,93.27105081327613,0,0,5,55.21608269710124,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
448,0,4,54.42539661136977,1,0,3,75.28170260888098,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
449,1,1,20.02820178676259,1,1,1,28.199935268497168,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
450,1,2,61.678360785254114,1,1,3,21.879435157672255,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
451,1,5,74.2881493667939,0,0,1,52.1934964064577,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
452,1,5,73.79173933540254,1,0,5,15.534330251001693,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
453,1,5,52.14490241668801,0,1,4,66.6613386594285,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
454,0,4,6.845871933357806,0,0,2,60.534362794423046,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
455,0,3,37.11129384301278,1,1,5,8.708204959142861,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
456,1,3,92.07666084633573,0,1,1,3.652037938137387,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
457,1,1,58.4448909757426,1,0,1,62.02886525885849,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
458,0,4,53.83319432557134,0,1,1,29.42937739887408,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
459,0,5,26.885351438219352,1,0,1,8.644575317339854,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
460,1,5,36.84489199165789,0,0,2,75.94287049564865,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
461,0,2,89.53460891531692,0,1,3,31.40440030176441,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
462,1,2,66.64630475268358,1,1,4,45.959954963822355,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
463,0,5,78.73870267523328,1,0,2,23.681292745376926,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
464,1,5,45.434542306765515,1,1,1,62.731707835796456,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
465,0,4,63.024721945615795,1,0,2,30.148841535435945,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
466,1,3,24.838360874320752,0,1,5,96.80209612276283,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
467,0,2,70.54608302834863,1,1,1,70.29475486169065,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
468,0,3,42.76013337033373,1,0,4,13.672227637346579,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
469,1,4,44.25455148147456,0,0,1,41.66948396734668,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
470,0,5,64.93223245768817,1,0,4,38.54210997298786,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
471,1,3,93.62806214689266,1,1,4,53.42471107203831,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
472,0,5,6.400634660862092,0,0,3,84.19306744792533,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
473,1,5,82.47432373470076,1,0,3,58.34220151830017,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
474,0,1,29.238311041219312,1,1,2,6.155667759999927,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
475,1,3,44.391945450637785,1,1,2,65.5415696802855,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
476,0,3,2.1913328775008956,1,0,4,0.8265297945858396,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
477,1,5,30.1046077834313,1,0,1,77.9960460540393,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
478,0,4,50.26312426301305,1,0,5,66.6636072411242,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
479,1,1,5.617607734743901,0,0,5,30.8785658352586,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
480,1,5,49.10957293831652,1,1,1,29.244180458951575,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
481,1,2,92.71106288584274,0,1,1,79.82729965463055,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
482,0,2,10.539321810780521,0,0,3,78.33366919246205,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
483,1,1,76.44407280755044,0,0,5,35.230235437675994,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
484,0,4,40.967105337599264,0,0,4,29.894772807978033,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
485,1,5,65.5173714524338,1,1,2,55.982478888279,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
486,0,3,26.023659798522935,1,0,3,0.836565998414418,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
487,1,1,15.949226254135828,1,0,5,8.266703798654229,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
488,0,4,16.046261427122644,0,1,1,12.616959014873675,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
489,0,3,7.049194564314465,1,1,5,18.54118178271742,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
490,1,2,18.564670490124303,1,0,4,51.20181266754691,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
491,0,2,66.42193849889682,1,0,3,99.2241914861122,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
492,0,3,88.16906118435081,0,1,1,65.26134017473535,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
493,1,1,81.41256855911618,0,0,4,6.129879444922359,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
494,0,2,68.51343098744842,1,0,2,52.55793740622418,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
495,0,5,11.043186341110268,0,1,3,49.66452123895044,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
496,0,3,28.918744629594983,0,1,4,14.41678158180495,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
497,1,3,30.980687532246897,1,1,4,92.02723688024076,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
498,0,2,24.99569463976212,0,0,1,44.076524767536895,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
499,1,1,51.50056597097231,0,1,2,99.45591406097397,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
500,0,5,53.55538148796726,1,1,4,42.00722952521643,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
501,0,1,35.68859751711102,0,0,3,60.795770268360926,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
502,0,4,35.3789158736436,0,0,4,10.476253645144007,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
503,1,4,82.85555979060814,0,1,5,45.42278238068692,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
504,0,2,78.92928483196856,0,1,3,23.87658940039733,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
505,0,2,30.779583168074566,0,0,3,83.5564798571235,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
506,1,2,91.37884438732593,0,0,4,78.39195848675399,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
507,0,4,95.2815017002506,0,1,1,82.41799996253584,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
508,1,1,32.67425420300408,0,1,3,72.36094377579514,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
509,1,1,35.442494879305485,1,0,5,83.26832236200512,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
510,0,2,50.56341534219588,1,1,1,20.082875017492086,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
511,1,5,94.11208125336735,1,0,1,45.20437765798017,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
512,0,1,87.63194331423115,1,1,1,69.18468799459681,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
513,1,4,10.25679625835898,0,0,3,63.73924979351349,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
514,1,3,39.27307432714162,1,0,1,71.63544828740869,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
515,0,3,55.33711897497719,1,1,4,22.42583831512317,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
516,1,3,50.313247255154,0,1,1,9.843470904498975,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
517,1,5,19.38630679368927,0,0,5,91.68065780747764,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
518,1,2,85.88167711681547,0,1,2,56.01718955673584,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
519,1,4,67.69407829968374,0,1,5,15.382592450741095,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
520,1,5,83.79083748518036,0,1,3,79.34365818873616,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
521,0,4,85.87642793494722,1,0,1,91.49299366292826,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
522,1,4,74.83558536657398,0,1,1,16.956351857110906,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
523,0,2,43.92106012497173,1,1,4,81.74124552691106,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
524,1,3,61.054675501542455,1,0,1,93.32250613191283,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
525,0,2,16.036540611974313,0,1,5,93.83616002960173,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
526,0,5,67.36454174749078,1,1,3,91.41564616535011,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
527,1,5,17.925325573928074,1,0,2,54.64210123601028,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
528,1,5,69.39495905101568,0,0,1,35.621131725386924,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
529,1,2,22.959816075396866,1,1,2,0.7272807694009287,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
530,0,4,11.755130015021997,1,1,1,6.091222687152708,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
531,1,4,16.52844901429574,1,0,3,42.88390152973906,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
532,0,1,0.1992135219070268,0,0,5,39.93261463915103,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
533,0,5,71.87396178535302,0,1,3,18.47139095698832,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
534,0,4,73.24010490583791,0,1,2,39.54800280316568,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
535,1,1,51.493334991325945,1,1,1,17.46500654553681,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
536,1,4,16.13628010553837,0,0,2,84.87912527758405,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
537,0,5,8.355433751068976,1,1,5,29.819487787559883,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
538,0,3,1.912896643728701,0,0,3,59.856435015830996,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
539,1,5,16.57481769652207,1,0,2,50.28430619990868,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
540,0,2,89.08555349831467,0,0,2,5.188207759399221,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
541,1,4,24.153684170168177,0,1,5,94.22337194911663,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
542,0,4,35.42713272172156,1,1,1,52.72259782504833,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
543,1,2,10.534548448133318,0,1,2,32.50576433918153,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
544,0,2,22.236130474817028,1,0,5,15.812656963306825,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
545,1,3,51.922457078020514,0,1,1,33.852663472683574,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
546,0,4,60.775268309565256,0,0,1,2.05116030233895,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
547,1,4,24.535231416621105,1,0,3,36.35581553482977,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
548,1,3,5.773215922511721,1,0,5,53.14859273045048,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
549,0,1,39.10328691273987,1,0,1,87.18662458509448,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
550,0,3,23.420337092633414,0,0,3,68.73744176977976,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
551,1,5,21.955392322980195,1,0,4,11.15823131332414,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
552,0,4,95.98628027134552,0,1,5,14.77463244379611,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
553,1,2,61.63004859257241,1,0,4,42.812336781837466,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
554,0,5,55.68784431720959,1,1,1,19.570775163878785,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
555,1,4,41.57751035233219,1,0,5,2.7849777582755753,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
556,1,3,42.89443334301443,1,1,3,80.50148801180703,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
557,1,5,54.090500383808084,1,1,1,1.9522570697994124,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
558,1,4,69.64298070361072,1,1,5,83.06896051980141,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
559,1,1,70.21460961818295,0,1,5,14.410396303296602,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
560,1,1,17.169390770544958,1,0,4,97.46784108071161,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
561,0,2,50.0112752076627,0,0,1,60.38739118261901,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
562,0,4,41.195809503410196,1,0,3,73.49829716298954,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
563,0,1,87.05269662693841,1,0,3,11.048362796806488,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
564,1,3,63.14189212183764,1,1,1,86.21040734514801,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
565,1,4,53.25040664159818,0,1,1,83.91923428715384,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
566,1,3,11.539464217891737,0,1,2,65.29927315417177,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
567,1,3,60.56378893234115,1,0,4,50.22748645953874,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
568,0,1,11.720390568023342,0,1,1,72.14891731316725,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
569,0,4,33.720657556575205,1,0,1,0.5928215336878151,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
570,1,5,14.284196481433186,1,1,2,59.244075539845944,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
571,0,1,69.20736470243689,0,1,2,84.74061349292366,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
572,0,1,20.62521138361526,0,1,5,35.68998871747549,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
573,1,4,39.1859373188026,0,1,3,10.828935648291683,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
574,0,4,89.56747776187787,0,1,4,42.087724974320615,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
575,1,3,20.431638339897027,1,0,5,72.7104449058507,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
576,0,4,50.780506395877914,0,1,1,10.730121037067253,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
577,1,3,41.9271661166022,0,0,2,20.604856021289,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
578,1,1,1.8124041045729733,1,0,3,14.755184682869993,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
579,1,2,79.27581135728128,0,0,5,79.69477555752249,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
580,1,5,6.904590631459973,0,0,3,6.2892622452486835,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
581,0,1,47.42550209769536,0,0,2,68.6586502114433,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
582,1,4,56.06782949389499,0,0,5,36.64569207531913,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
583,1,5,62.842645661458704,1,0,5,75.57912428853022,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
584,1,2,68.86316293078755,1,0,3,96.43834187840376,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
585,0,2,25.327238352271507,0,1,2,11.45452995864823,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
586,1,3,0.9978776658449373,0,1,1,31.438504106745846,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
587,0,5,72.3443662354912,1,0,5,81.0125427718857,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
588,1,3,53.56565993475786,0,0,1,26.61583860511765,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
589,0,1,83.61177032072487,0,0,2,21.51205970460409,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
590,0,5,82.13883629006943,0,1,5,82.53779778689717,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
591,1,1,84.33261677878832,0,1,5,98.70823640059703,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
592,0,3,48.50946599795402,0,0,1,55.68805901479658,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
593,1,5,33.362839583686565,0,0,4,27.804874833333926,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
594,1,3,79.155820259137,0,1,1,39.856596160005395,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
595,1,5,45.12941130292549,0,1,1,17.0130327383609,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
596,0,3,18.34421964034345,0,0,4,76.18872788907525,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
597,0,2,85.49740195614743,1,0,2,77.34740178227679,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
598,1,3,88.25598767723473,1,0,2,87.51209923824945,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
599,1,2,46.63097561401701,1,0,5,2.6602563596563877,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
600,0,3,7.569972730978747,0,1,3,56.19813416263793,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
601,1,5,38.782608991693124,0,1,3,21.42554343431844,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
602,1,5,80.35376594626034,1,0,5,34.08830154923571,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
603,1,5,90.17740285462287,0,0,3,78.49556152865075,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
604,0,4,20.347274249759582,1,0,1,19.203365236149615,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
605,0,1,6.697361202527152,0,1,1,63.83417505810897,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
606,0,5,87.73504531328386,1,0,4,65.45661912235981,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
607,1,2,38.94049389788753,1,0,4,95.40939149023006,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
608,1,5,54.176096426756324,1,0,5,77.5160928528937,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
609,1,4,96.80658120507589,0,1,5,80.36351471536935,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
610,0,2,6.656472791422285,1,0,5,53.16007490178934,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
611,1,4,64.83180074520956,0,1,1,18.678080716237066,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
612,1,2,7.410542257486707,0,0,3,42.55633657183516,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
613,1,3,37.54689284665004,0,0,5,54.94895735118204,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
614,1,1,80.38145451934467,0,0,5,67.84192517137123,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
615,0,1,43.34722327556344,0,1,1,60.77091118319272,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
616,0,4,99.71823539029504,0,0,1,39.397782891724354,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
617,1,1,55.905928494660216,0,0,1,26.531310699584143,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
618,0,4,32.11621526359535,1,1,3,16.82308432036831,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
619,0,4,22.011132590475313,1,1,5,69.38453862722663,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
620,1,4,35.05205342861618,1,1,2,64.5398674312485,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
621,1,1,37.25332737595508,0,0,2,68.73724657578066,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
622,0,4,6.8713677723960975,0,1,5,37.252745280279484,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
623,1,1,36.95741994267732,0,0,5,26.240782257074503,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
624,0,4,46.423851973922496,0,1,5,75.97213286809253,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
625,1,5,72.27377522388046,1,1,5,77.36473950553341,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
626,0,4,65.6729484721608,0,1,3,45.56163739668406,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
627,1,2,70.87656552291543,1,0,2,61.190408476732415,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
628,0,4,0.8363681876857099,0,0,4,37.35196642317412,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
629,0,3,21.766739958053606,1,0,2,70.19472001198068,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
630,0,4,66.16842883998565,0,0,2,83.57215966478712,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
631,1,2,48.398936817974715,1,0,1,68.82332773356494,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
632,0,2,0.5313475668345946,0,0,5,51.25826268471365,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
633,0,1,80.44946424318223,1,0,5,45.86579594923703,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
634,1,5,77.28095732903374,0,0,5,64.23196509757443,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
635,1,4,54.841916299356264,1,0,1,67.98108916013302,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
636,0,1,6.646332577627212,1,1,3,55.8729443524539,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
637,0,5,76.65150495325847,0,1,3,62.4942275107395,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
638,1,4,58.37135877313639,1,0,4,9.658868249453223,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
639,1,3,78.19599771579591,0,0,3,95.17655161423268,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
640,1,4,75.17469923958404,0,0,3,79.0773063732034,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
641,1,2,80.30020719578371,0,0,5,37.39278697067838,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
