,state1_feature1,state1_feature3,state1_feature4,state1_feature5,state2_feature1,state2_feature3,state2_feature4,state2_feature5,collision,state1_feature2_A,state1_feature2_B,state1_feature2_C,state1_feature2_D,state1_feature6_A,state1_feature6_B,state1_feature6_C,state1_feature6_D,state2_feature2_A,state2_feature2_B,state2_feature2_C,state2_feature2_D,state2_feature6_A,state2_feature6_B,state2_feature6_C,state2_feature6_D
2134,0,4,74.16608094763181,1,0,2,8.867143735625394,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2135,0,2,73.44683858753228,1,0,3,79.70651896017206,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2136,1,3,47.05918158017837,1,1,3,47.715772514039,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2137,1,2,21.140018456090004,1,1,4,54.64466013712611,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2138,1,4,53.6628904301804,0,1,5,59.57941399729384,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2139,1,2,95.79820536090996,0,1,3,66.78677587419902,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2140,1,2,58.85256813933637,1,0,2,89.01008600325078,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2141,1,2,1.104714521277761,1,1,2,95.2146195210191,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2142,1,3,5.971090487639064,1,1,2,94.01693190582868,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2143,0,1,99.28634336035523,1,0,5,80.94636522830343,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2144,0,5,7.194635923944038,1,0,1,88.92422535838028,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2145,1,2,4.604516004489856,0,0,3,4.965476894835796,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2146,0,2,35.30242693586554,0,1,1,84.91126664546576,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2147,0,2,96.93172032693367,0,0,5,7.226523685402453,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2148,1,1,31.86751537328657,0,1,3,74.61939075863067,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2149,0,4,40.988413087527064,0,1,4,16.93636215936648,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2150,0,3,63.40770612085655,0,1,3,36.011044581194426,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2151,0,1,2.411183932639782,0,1,3,18.418367915426114,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2152,0,2,89.7763577519188,0,0,3,44.346163663727744,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2153,0,1,51.94430175544321,1,0,3,41.17474438166201,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2154,1,1,46.681090600405795,1,0,3,4.806284397274386,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2155,1,1,86.07266622066304,0,0,5,83.04979451027499,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2156,1,4,95.30765893580212,0,0,3,85.41864957944252,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2157,0,5,42.34252316468348,0,1,5,78.75072440049956,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2158,1,3,17.24410792932307,1,1,3,84.76066032312688,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2159,0,4,81.57092700020729,1,1,3,75.08790353112926,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2160,0,4,40.326042122248715,0,1,5,93.74844453731438,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2161,0,5,93.55455395117662,1,0,3,57.639225019980515,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2162,0,4,94.98989838309829,0,1,2,58.26425465861862,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2163,1,1,11.482903172136949,0,1,3,85.99099084251914,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2164,1,1,95.65539673328513,0,1,4,34.94155467185968,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2165,0,2,36.82703254451209,0,1,5,5.008235420257101,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2166,1,4,64.62525176571904,0,1,3,74.98553953981627,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2167,0,2,3.4750081734046034,1,1,3,25.458917941036262,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2168,1,3,88.88842740838327,0,0,5,47.423581202996026,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2169,1,1,64.15973293448648,0,0,1,24.04398356744992,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2170,0,3,64.35544669564192,0,1,2,82.70908520281985,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2171,1,5,90.21761599774838,0,1,2,95.8292965079477,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2172,0,1,50.83471749073431,1,1,3,5.502310360058782,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2173,1,3,41.051664036255055,0,1,5,23.337163146366834,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2174,0,5,86.61287522923162,0,1,4,18.956212381531014,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2175,0,3,74.24205118713982,1,0,3,67.32035127414665,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2176,1,5,94.8975664964901,0,0,2,42.86783997753422,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2177,1,5,94.01218933105326,0,1,3,45.62616635142275,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2178,0,1,38.232616456024026,0,0,5,15.707908438034302,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2179,1,2,44.69862901414179,0,1,4,41.47346415297955,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2180,1,5,25.598495379077846,1,1,1,30.322828062338246,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2181,0,5,66.06478891385676,0,0,4,61.119091467067854,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2182,0,1,36.454197008888656,0,0,3,21.723822873676134,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2183,1,2,78.61006466076711,1,0,2,61.48113411260474,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2184,0,4,12.155076073091053,0,0,5,37.774519185892494,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2185,0,4,11.640285116574589,0,1,3,34.629456202839634,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2186,0,2,20.44553814193969,1,0,1,30.555663416101364,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2187,1,3,8.42921884374135,0,0,5,67.383349402583,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2188,1,1,62.00316076782347,1,0,5,56.241840543297585,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2189,0,2,14.735276601673863,0,1,5,85.17217000021418,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2190,1,4,15.996291746765422,1,1,3,24.161017757538993,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2191,0,5,1.422822372916599,0,1,1,4.011957941124555,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2192,1,4,78.20900146236099,0,0,3,18.202348183791006,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2193,0,5,81.22960554234811,1,0,5,34.33563643288764,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2194,0,1,16.202241636443972,0,0,5,17.965499030851863,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2195,1,5,73.95244342672245,1,1,2,8.351067750636009,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2196,0,2,43.35451231573596,1,0,4,44.533847316956866,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2197,1,5,23.959488296539135,1,0,3,67.69336637524393,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2198,1,3,62.13846080738289,1,1,1,75.15707669539775,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2199,0,2,17.84840743470848,0,0,5,39.87273247186035,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2200,0,1,75.68836076530354,1,0,3,47.804459454704826,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2201,1,2,4.76152275705517,0,0,4,75.54704933748006,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2202,0,3,95.91309329279144,0,0,3,35.27078303083451,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2203,0,1,7.1875253708624465,1,1,4,78.47662112679727,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2204,0,4,57.944841924868975,1,1,3,96.73760655989699,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2205,0,3,90.21942901223785,0,1,2,88.04806233413804,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2206,0,1,1.1904468847850347,1,0,3,45.35953366870271,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2207,1,5,49.851446098905704,0,0,2,57.951849488892485,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2208,1,2,35.00069643106799,1,1,4,71.64263866560665,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2209,0,1,58.033219025790906,0,0,5,34.93004424361808,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2210,0,2,22.545738673765868,0,1,5,79.9238099976286,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2211,0,5,6.4899217231724755,1,1,3,43.69169952805309,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2212,1,1,62.59330368487069,0,0,1,84.6841558100434,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2213,0,4,41.684923949340245,0,1,3,25.473389492606547,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2214,1,3,62.24855387062297,1,1,2,1.1378056332832287,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2215,1,1,21.053914683784292,1,1,2,63.2688395972375,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2216,1,5,33.874126295348184,1,1,4,45.18891174931257,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2217,0,1,56.168138936461034,1,1,3,5.982311701756027,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2218,1,2,59.31127783247273,1,1,4,48.76123530730756,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2219,0,1,37.23148077742652,0,0,1,16.856984542151487,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2220,1,4,28.005320561655644,0,1,5,62.97491626810633,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2221,0,1,27.370062948859587,1,1,5,44.50455776449246,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2222,1,3,17.46993514208984,0,0,3,17.11247519049519,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2223,0,1,32.540496232958716,0,0,4,41.1938947212083,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2224,1,2,19.944033701321995,0,1,4,23.270880817746875,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2225,0,1,63.38154062299448,0,0,1,65.30967804729147,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2226,0,4,56.906699824208964,0,0,4,29.514337404573034,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2227,0,5,38.258882367092006,1,1,2,82.2017350051303,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2228,0,1,32.583001993739444,1,0,2,1.4163205491512287,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2229,1,1,23.761420019464254,0,1,2,40.34179765422948,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2230,1,3,53.545830895934124,0,1,3,61.70804555879711,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2231,0,4,91.89027643456883,1,1,2,2.2608284449162963,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2232,1,5,68.57030513889372,1,1,2,21.584190252405467,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2233,0,2,74.44147140355673,1,0,5,32.74199595294599,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2234,0,1,83.43778636564078,1,1,3,2.1844554582344244,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2235,1,5,35.163497333784875,0,0,2,54.66907048506705,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2236,0,2,6.287578211448763,1,0,1,63.08683890844829,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2237,0,4,62.25588033216442,1,1,2,22.752225181303288,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2238,1,4,18.867229122803263,0,1,3,54.34827273283784,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2239,0,5,56.904364999566624,1,0,4,99.91268891574973,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2240,0,2,73.95102331570648,1,1,5,88.69192877473196,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2241,0,4,78.36383021478366,1,1,5,5.866083160048985,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2242,0,5,30.183912024751546,1,1,3,12.788246441632523,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2243,1,4,51.24332325693152,1,0,2,49.44033213493272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2244,1,4,62.09650962771923,0,0,1,24.520111486471496,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2245,1,4,81.94807217006219,0,0,2,8.09692371768309,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2246,0,3,76.13886651049474,0,0,2,25.455449274571883,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2247,0,2,98.79753209773703,0,1,1,6.117809767380256,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2248,1,5,0.8084676530010881,0,1,5,52.99124421156489,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2249,0,5,43.7489440863133,1,0,2,49.02501036706355,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2250,0,2,25.604448637612787,1,0,4,0.6326153556150182,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2251,0,2,11.98933871448734,1,0,4,48.251639564392924,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2252,0,2,91.15153281671846,1,0,3,51.980514726099095,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2253,1,2,99.79620660956863,1,0,3,60.570374101159885,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2254,1,1,18.059620790472366,1,1,1,97.00997244065044,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2255,1,5,3.8433392801363597,1,0,1,98.26924270520004,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2256,0,1,27.505444768050037,1,0,3,52.69293106708221,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2257,1,4,83.48619180663957,1,1,2,84.51866976097826,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2258,1,4,29.389008319931676,1,1,5,8.516576999030923,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2259,0,5,5.690148049762156,1,1,4,53.11546224300754,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2260,0,4,5.24921839530299,1,0,1,67.89000592239617,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2261,1,2,42.74228023694364,1,1,3,56.472881956954836,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2262,1,1,93.18257230616197,0,0,4,23.0720994454185,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2263,1,2,28.592044163963195,1,0,1,6.265798630461095,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2264,1,4,42.715768070104374,0,1,1,38.66692845751896,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2265,0,1,10.193380538260854,1,0,2,64.76424977867588,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2266,1,2,49.35727932689811,1,0,1,99.17130736555619,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2267,1,5,69.6547064285704,1,1,5,23.65334513839462,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2268,0,2,27.115036117721957,0,1,1,91.77899097113837,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2269,1,4,29.671130852868476,0,1,5,6.8261399525264,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2270,0,1,84.19750254062713,1,1,2,93.09892739239783,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2271,0,5,1.0363722347177085,1,1,5,83.23667678700299,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2272,0,1,63.6470708550097,1,1,4,2.0945352731847944,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2273,1,5,39.3884634941617,1,1,1,29.81853740886646,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2274,1,1,29.8380513561469,0,1,3,5.095665367853353,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2275,0,4,65.75938322438772,0,1,3,99.55058715295596,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2276,1,5,83.46685217897051,1,1,5,42.784400458377625,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2277,1,3,55.83921163286737,0,0,2,66.21735196106374,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2278,0,1,3.109462194305601,0,0,5,23.41905748223868,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2279,0,1,46.140119082557604,1,0,5,93.37362386675517,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2280,1,2,46.27599408939731,1,1,5,27.417408853947165,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2281,0,5,54.379849480460784,1,0,4,26.02146073022985,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2282,1,3,67.09589010435522,0,0,4,31.460009594135286,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2283,1,4,1.9318403534340445,1,0,5,46.24891646507064,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2284,1,2,50.20126243997505,0,0,2,1.8532726229711027,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2285,1,3,58.830776938059074,1,0,1,59.78375001280845,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2286,0,5,34.3353386416052,1,1,3,3.166579714073814,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2287,0,3,66.83652265904331,0,1,4,53.920248773959315,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2288,0,1,22.81777171291711,0,1,1,45.788490218211194,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2289,0,1,31.73723330674516,0,0,4,24.25470581364102,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2290,1,2,96.2755347424326,0,0,4,32.97680171708267,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2291,1,5,34.807037086114015,0,1,4,70.56598112446697,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2292,0,5,34.6500887365745,0,1,5,0.9597519871396343,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2293,1,3,59.568063582311524,1,1,5,31.66471380257597,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2294,1,2,97.09753298600602,0,0,4,68.02972541648673,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2295,1,5,98.30804459530003,0,1,4,15.227386540255006,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2296,0,1,57.965796367631604,1,1,3,56.03856541861033,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2297,0,3,0.10870198049325319,0,1,1,16.89329284827127,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2298,0,4,90.06565507683997,0,1,1,15.47618768569996,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2299,1,1,57.02379645770481,1,1,2,77.22800957237568,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2300,0,2,36.599640828993586,1,0,2,26.652535330113768,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2301,0,5,82.91951410159383,1,0,2,37.57691189525274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2302,0,1,39.983245935020506,0,1,5,73.00180656249698,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2303,0,4,3.404450620026467,1,0,5,17.951960054297633,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2304,0,4,82.10722230570188,0,1,3,53.17370213328576,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2305,0,2,54.58594010197623,1,1,5,91.7819663764663,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2306,1,1,33.81435382241962,0,0,2,55.382681937848865,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2307,1,3,25.08923763538512,1,0,4,4.884576662342943,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2308,0,1,59.37974594154256,1,0,2,58.96972746771107,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2309,0,4,20.804954822510012,1,0,3,9.015339951439783,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2310,1,2,32.38508865570032,0,1,4,28.212454043328307,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2311,1,2,63.653030941398356,0,0,5,84.96751053435115,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2312,0,3,88.1544450405932,1,1,4,1.1069128068617928,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2313,0,2,53.28903283915988,1,1,3,7.701330866462164,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2314,0,2,75.91063982990926,1,1,5,36.336412868037094,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2315,0,2,76.30606037630419,1,1,1,99.93958798993494,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2316,1,2,66.43539526593868,0,1,2,29.18639060718432,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2317,0,2,24.583833768051765,1,0,2,15.727461873603122,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2318,0,4,86.6788598150242,1,1,3,54.942213284824895,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2319,0,1,43.62756556395665,0,0,3,51.925502157040334,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2320,0,5,4.421074393570057,0,1,2,44.96195884288375,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2321,1,2,24.461267006952514,1,0,4,94.66537520429488,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2322,1,5,76.55483540993157,1,0,1,28.014937095051874,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2323,1,5,6.913333581748937,0,1,1,29.33242292619662,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2324,0,4,14.73644021549112,0,1,3,14.025697138708415,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2325,0,2,69.42268160417045,1,0,3,69.72880179161753,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2326,1,5,89.26007897275406,0,1,4,32.136947108053825,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2327,0,2,63.373200505763684,0,1,3,80.27402930456525,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2328,0,3,22.22910538295546,1,0,1,97.17578773729201,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2329,1,3,5.341376324954861,1,0,2,4.368524199059198,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2330,1,3,61.51265825503117,0,1,1,99.31218900581248,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2331,1,5,4.739857793116398,1,1,4,25.41042263570844,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2332,1,3,61.2722051941757,1,1,2,42.01103572545275,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2333,0,4,22.557994416109505,1,1,2,77.77433544926922,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2334,0,4,90.46560624088296,1,0,1,66.53311421393244,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2335,1,5,47.50926684873619,1,0,2,77.84369208348734,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2336,0,2,22.393843330969567,0,1,2,46.63320157188588,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2337,1,1,85.31453165585916,0,0,3,91.60670785728635,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2338,1,2,25.40353984475083,1,0,2,78.99408054051102,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2339,0,2,30.65990765248755,1,0,4,30.922797543367608,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2340,1,2,83.42778990554557,1,0,2,94.84802213487599,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2341,0,2,30.879202980059596,0,0,3,96.10541934263543,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2342,0,1,41.01637692306374,0,0,5,41.50535557567442,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2343,0,3,34.766567075886655,0,0,5,65.19604879875907,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2344,0,2,11.640031783037585,0,1,4,81.47685352139035,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
